sample_id,machine_id,machine_type,model,component,sample_date,smu_hours,oil_hours,oil_changed,fe_ppm,cu_ppm,cr_ppm,pb_ppm,al_ppm,si_ppm,na_ppm,k_ppm,water_pct,fuel_pct,glycol_pct,soot_pct,visc40,oxidation,nitration,tbn,pq_index,lab_severity
S00003346,HT-003,HAUL_TRUCK,775,HYDRAULIC,2026-05-04,15987.6,48.2,N,6.1,2.5,0.48,1.0,1.8,3.1,1.3,1.2,0.023,0.0,0.0,0.02,45.3,6.1,2.9,4.65,3.6,NORMAL
S00003347,HT-003,HAUL_TRUCK,775,TRANSMISSION,2023-02-15,4415.9,690.5,N,60.8,16.9,3.54,7.5,6.0,8.2,3.2,2.4,0.029,0.0,0.0,0.11,69.1,10.1,6.0,4.94,17.4,NORMAL
S00003348,HT-003,HAUL_TRUCK,775,TRANSMISSION,2023-04-25,5104.1,58.7,N,21.0,9.8,1.48,3.9,3.0,3.9,1.6,1.4,0.046,0.0,0.0,0.05,70.7,6.4,4.4,6.37,10.7,NORMAL
S00003349,HT-003,HAUL_TRUCK,775,TRANSMISSION,2023-06-20,5672.1,626.6,N,51.6,18.3,3.21,6.5,6.5,8.6,2.7,2.3,0.031,0.0,0.0,0.14,67.6,10.0,5.9,5.21,15.0,NORMAL
S00003350,HT-003,HAUL_TRUCK,775,TRANSMISSION,2023-07-31,6082.0,14.5,N,19.3,6.6,1.74,3.2,2.5,4.1,2.0,1.2,0.034,0.0,0.0,0.05,67.7,6.9,3.7,6.41,9.3,NORMAL
S00003351,HT-003,HAUL_TRUCK,775,TRANSMISSION,2023-10-04,6732.4,664.9,N,45.1,17.6,3.66,7.3,6.4,8.0,4.3,2.6,0.039,0.0,0.0,0.11,69.2,10.8,6.3,5.18,15.1,NORMAL
S00003352,HT-003,HAUL_TRUCK,775,TRANSMISSION,2023-11-11,7118.4,25.4,N,32.3,7.5,1.54,3.7,3.0,4.1,1.6,1.2,0.04,0.0,0.0,0.05,71.0,6.7,4.1,7.08,7.2,NORMAL
S00003353,HT-003,HAUL_TRUCK,775,TRANSMISSION,2023-12-25,7552.6,459.6,N,40.5,12.2,2.34,5.2,4.5,9.0,2.7,2.0,0.05,0.0,0.0,0.11,65.7,8.4,5.2,5.47,14.2,NORMAL
S00003354,HT-003,HAUL_TRUCK,775,TRANSMISSION,2024-02-21,8135.7,18.2,N,20.8,6.6,1.29,3.8,3.2,4.0,1.9,1.0,0.018,0.0,0.0,0.05,69.5,6.5,3.4,7.0,10.0,NORMAL
S00003355,HT-003,HAUL_TRUCK,775,TRANSMISSION,2024-04-07,8599.9,482.4,N,38.6,13.9,3.25,7.1,4.5,7.4,3.1,2.2,0.021,0.0,0.0,0.1,68.3,10.1,5.4,5.4,12.3,NORMAL
S00003356,HT-003,HAUL_TRUCK,775,TRANSMISSION,2024-05-30,9134.3,26.7,N,18.9,7.9,1.52,3.6,4.1,4.6,1.7,1.0,0.042,0.0,0.0,0.05,67.5,5.3,3.4,6.77,10.6,NORMAL
S00003357,HT-003,HAUL_TRUCK,775,TRANSMISSION,2024-07-15,9591.8,484.3,N,31.9,15.1,3.04,6.0,5.5,6.4,2.8,1.9,0.031,0.0,0.0,0.12,66.5,8.9,5.1,5.55,11.4,NORMAL
S00003358,HT-003,HAUL_TRUCK,775,TRANSMISSION,2024-09-12,10188.2,46.1,N,33.7,8.8,1.55,4.5,2.9,5.1,1.8,1.2,0.021,0.0,0.0,0.05,67.2,5.8,3.8,6.94,9.1,NORMAL
S00003359,HT-003,HAUL_TRUCK,775,TRANSMISSION,2024-10-30,10662.5,520.4,N,67.5,12.0,4.77,5.7,4.3,7.0,2.8,2.1,0.031,0.0,0.0,0.12,62.8,9.1,5.8,5.36,31.3,NORMAL
S00003360,HT-003,HAUL_TRUCK,775,TRANSMISSION,2024-12-24,11213.8,21.8,N,20.4,10.4,1.81,3.3,3.5,4.8,1.8,1.0,0.022,0.0,0.0,0.05,69.2,6.6,3.5,6.37,8.7,NORMAL
S00003361,HT-003,HAUL_TRUCK,775,TRANSMISSION,2025-02-01,11609.4,417.3,N,30.7,12.5,3.13,6.8,6.1,7.2,2.8,2.1,0.021,0.0,0.0,0.1,72.5,9.3,4.4,5.69,12.5,NORMAL
S00003362,HT-003,HAUL_TRUCK,775,TRANSMISSION,2025-03-23,12112.6,920.5,N,51.6,17.3,2.65,7.5,6.7,8.9,5.1,2.2,0.028,0.0,0.0,0.16,69.9,10.1,6.9,4.24,24.2,NORMAL
S00003363,HT-003,HAUL_TRUCK,775,TRANSMISSION,2025-05-04,12528.5,54.6,N,26.8,8.1,1.76,3.3,2.9,4.1,1.6,1.2,0.033,0.0,0.0,0.05,66.8,6.5,3.9,6.75,9.5,NORMAL
S00003364,HT-003,HAUL_TRUCK,775,TRANSMISSION,2025-07-08,13184.5,710.5,N,58.5,19.8,3.78,6.9,4.3,9.8,3.3,2.4,0.058,0.0,0.0,0.15,68.8,9.8,5.8,4.82,15.4,NORMAL
S00003365,HT-003,HAUL_TRUCK,775,TRANSMISSION,2025-08-17,13581.9,5.5,N,24.0,6.6,2.41,3.2,2.4,3.7,2.0,0.9,0.033,0.0,0.0,0.06,69.1,6.5,3.5,7.07,8.1,NORMAL
S00003366,HT-003,HAUL_TRUCK,775,TRANSMISSION,2025-09-30,14025.4,449.1,N,34.4,14.4,2.87,6.2,4.7,5.9,3.2,2.2,0.025,0.0,0.0,0.09,70.5,9.4,4.1,5.37,9.0,NORMAL
S00003367,HT-003,HAUL_TRUCK,775,TRANSMISSION,2025-11-30,14638.3,23.3,N,17.5,7.7,1.14,3.8,3.0,3.2,2.0,1.1,0.025,0.0,0.0,0.04,70.5,6.5,3.7,7.32,6.7,NORMAL
S00003368,HT-003,HAUL_TRUCK,775,TRANSMISSION,2026-01-26,15206.1,591.1,N,48.9,12.8,3.59,7.5,5.0,8.5,3.8,2.5,0.02,0.0,0.0,0.14,66.8,9.1,6.5,5.31,11.9,NORMAL
S00003369,HT-003,HAUL_TRUCK,775,TRANSMISSION,2026-03-29,15834.2,17.7,N,29.3,8.1,1.72,2.6,4.0,3.9,2.0,1.5,0.028,0.0,0.0,0.05,68.6,7.1,3.3,6.45,8.3,NORMAL
S00003370,HT-003,HAUL_TRUCK,775,TRANSMISSION,2026-05-31,16465.1,648.6,N,45.4,20.9,3.72,5.8,5.1,6.6,3.5,2.3,0.023,0.0,0.0,0.11,70.4,10.1,5.7,5.01,14.3,NORMAL
S00003385,HT-004,HAUL_TRUCK,775,ENGINE,2023-02-27,8566.7,41.6,N,9.3,4.8,1.06,2.9,3.9,5.3,2.9,2.7,0.027,0.93,0.0,0.2,108.4,9.2,6.5,10.44,4.7,NORMAL
S00003386,HT-004,HAUL_TRUCK,775,ENGINE,2023-03-28,8818.5,293.4,N,19.6,5.8,1.82,4.5,4.7,6.1,4.0,3.1,0.032,0.59,0.0,0.48,105.5,15.2,8.7,7.95,7.8,NORMAL
S00003387,HT-004,HAUL_TRUCK,775,ENGINE,2023-04-29,9103.1,1.8,N,11.1,3.8,1.2,2.5,2.4,3.8,4.8,2.8,0.735,0.59,0.088,0.17,107.1,9.0,5.1,10.01,4.5,MONITOR
S00003388,HT-004,HAUL_TRUCK,775,ENGINE,2023-06-02,9397.4,296.1,N,16.4,8.5,2.13,3.5,5.1,8.7,11.8,7.8,2.506,0.84,0.306,0.54,107.5,13.8,10.0,7.74,9.9,ACTION
S00003389,HT-004,HAUL_TRUCK,775,ENGINE,2023-07-04,9680.1,5.3,N,9.5,3.6,1.03,2.5,3.2,4.7,14.3,10.7,4.888,0.7,0.598,0.23,114.2,8.6,5.8,10.91,4.0,ACTION
S00003390,HT-004,HAUL_TRUCK,775,ENGINE,2023-08-08,9985.4,310.5,N,17.5,8.7,2.17,4.5,5.3,9.5,23.8,17.7,8.068,0.51,0.989,0.5,106.6,14.1,10.7,8.17,9.9,ACTION
S00003391,HT-004,HAUL_TRUCK,775,ENGINE,2023-09-08,10257.8,30.8,N,9.7,4.0,0.98,2.3,3.4,4.3,2.0,2.0,0.029,1.04,0.0,0.24,103.4,8.7,6.0,9.11,5.5,NORMAL
S00003392,HT-004,HAUL_TRUCK,775,ENGINE,2023-10-05,10498.0,271.1,N,20.9,7.6,2.32,4.1,6.1,8.6,5.5,2.5,0.024,1.32,0.0,0.4,107.5,13.4,8.1,9.11,9.3,NORMAL
S00003393,HT-004,HAUL_TRUCK,775,ENGINE,2023-11-05,10769.2,28.3,N,10.1,4.2,1.67,2.2,3.1,4.7,2.3,2.1,0.023,0.49,0.0,0.28,111.1,10.4,5.5,9.18,4.5,NORMAL
S00003394,HT-004,HAUL_TRUCK,775,ENGINE,2023-12-12,11099.1,358.2,N,17.4,7.1,2.11,5.2,7.2,9.4,3.5,3.9,0.018,0.55,0.0,0.57,109.8,13.0,10.6,7.41,6.8,NORMAL
S00003395,HT-004,HAUL_TRUCK,775,ENGINE,2024-01-12,11369.5,37.2,N,8.6,5.3,1.14,2.5,2.8,5.4,2.8,1.6,0.011,0.74,0.0,0.21,110.4,7.7,5.1,10.23,4.2,NORMAL
S00003396,HT-004,HAUL_TRUCK,775,ENGINE,2024-02-15,11668.4,336.2,N,14.7,5.7,2.96,4.0,7.2,8.2,4.0,3.1,0.039,0.71,0.0,0.57,107.5,14.9,9.2,8.01,8.6,NORMAL
S00003397,HT-004,HAUL_TRUCK,775,ENGINE,2024-03-24,11997.5,57.3,N,10.1,6.4,1.51,2.7,3.6,5.1,2.5,1.9,0.023,0.98,0.0,0.27,103.4,8.5,5.6,10.43,5.2,NORMAL
S00003398,HT-004,HAUL_TRUCK,775,ENGINE,2024-04-08,12136.0,195.8,N,13.1,6.7,1.78,3.5,4.0,7.3,2.5,2.5,0.015,0.58,0.0,0.43,105.5,12.7,8.4,8.21,5.5,NORMAL
S00003399,HT-004,HAUL_TRUCK,775,ENGINE,2024-05-13,12437.4,497.2,N,29.9,8.5,3.45,4.2,5.6,9.8,4.6,4.1,0.026,0.84,0.0,0.58,101.3,15.9,10.4,6.41,12.4,NORMAL
S00003400,HT-004,HAUL_TRUCK,775,ENGINE,2024-06-12,12703.5,16.4,N,11.9,3.9,1.15,2.5,3.3,4.9,2.2,1.5,0.03,0.8,0.0,0.26,107.9,10.1,6.8,9.46,5.3,NORMAL
S00003401,HT-004,HAUL_TRUCK,775,ENGINE,2024-07-15,12991.3,304.2,N,16.8,7.4,2.47,3.2,6.3,8.7,4.1,2.7,0.022,0.87,0.0,0.46,105.6,11.9,9.6,7.28,8.1,NORMAL
S00003402,HT-004,HAUL_TRUCK,775,ENGINE,2024-08-19,13300.7,48.6,N,13.8,3.9,1.52,2.6,3.3,4.6,1.8,1.9,0.014,0.47,0.0,0.26,105.6,9.9,5.3,9.72,4.8,NORMAL
S00003403,HT-004,HAUL_TRUCK,775,ENGINE,2024-09-02,13425.3,173.2,N,14.9,5.2,1.87,3.7,4.1,5.9,3.6,1.7,0.02,0.99,0.0,0.4,108.7,11.3,8.3,9.35,5.0,NORMAL
S00003404,HT-004,HAUL_TRUCK,775,ENGINE,2024-10-01,13677.7,425.7,N,22.6,7.7,3.06,6.4,5.5,13.4,4.1,4.1,0.021,0.98,0.0,0.67,107.1,13.9,10.5,6.98,8.2,NORMAL
S00003405,HT-004,HAUL_TRUCK,775,ENGINE,2024-10-28,13918.0,57.8,N,13.6,5.2,1.14,2.7,3.0,6.2,2.8,1.5,0.015,0.61,0.0,0.23,106.3,9.1,6.3,10.69,4.7,NORMAL
S00003406,HT-004,HAUL_TRUCK,775,ENGINE,2024-11-27,14175.2,315.0,N,23.6,8.3,2.23,5.8,4.6,8.4,4.5,3.8,0.022,0.47,0.0,0.5,103.9,14.4,8.6,7.39,9.4,NORMAL
S00003407,HT-004,HAUL_TRUCK,775,ENGINE,2024-12-23,14407.3,55.4,N,8.3,4.2,1.44,3.2,3.1,5.6,2.3,2.0,0.018,0.42,0.0,0.25,107.7,10.2,6.5,9.27,4.9,NORMAL
S00003408,HT-004,HAUL_TRUCK,775,ENGINE,2025-01-19,14640.6,288.7,N,21.5,7.6,2.09,3.5,4.8,8.5,4.6,3.0,0.013,0.46,0.0,0.48,106.1,13.2,9.1,7.29,8.5,NORMAL
S00003409,HT-004,HAUL_TRUCK,775,ENGINE,2025-02-09,14831.4,479.5,N,31.6,10.1,2.78,5.5,6.1,12.7,6.0,4.8,0.027,0.69,0.0,0.75,110.9,17.8,10.6,6.74,10.7,NORMAL
S00003410,HT-004,HAUL_TRUCK,775,ENGINE,2025-03-08,15062.4,39.4,N,11.4,5.1,1.51,2.5,3.0,3.7,3.1,1.6,0.038,1.02,0.0,0.23,107.8,7.5,6.5,10.09,4.8,NORMAL
S00003411,HT-004,HAUL_TRUCK,775,ENGINE,2025-04-06,15323.4,300.4,N,16.8,8.7,1.65,4.5,6.5,9.0,4.7,3.2,0.024,0.67,0.0,0.48,105.1,11.7,8.0,7.99,8.6,NORMAL
S00003412,HT-004,HAUL_TRUCK,775,ENGINE,2025-05-07,15592.8,17.2,N,12.9,3.9,1.08,2.9,2.9,5.8,2.1,1.5,0.033,0.43,0.0,0.22,106.6,9.0,5.7,9.37,4.7,NORMAL
S00003413,HT-004,HAUL_TRUCK,775,ENGINE,2025-06-05,15845.2,269.6,N,14.0,10.7,2.56,4.9,4.6,9.4,4.0,2.8,0.023,0.66,0.0,0.46,106.8,13.2,7.5,7.98,7.4,NORMAL
S00003414,HT-004,HAUL_TRUCK,775,ENGINE,2025-07-11,16162.1,43.8,N,9.2,4.2,1.71,2.9,3.3,4.0,2.2,1.6,0.011,0.51,0.0,0.23,107.6,10.0,5.5,10.17,4.4,NORMAL
S00003415,HT-004,HAUL_TRUCK,775,ENGINE,2025-08-13,16457.1,338.8,N,23.8,8.8,2.95,3.3,5.6,10.2,6.3,3.4,0.021,0.57,0.0,0.54,108.8,15.3,9.4,7.72,9.3,NORMAL
S00003416,HT-004,HAUL_TRUCK,775,ENGINE,2025-09-03,16637.5,30.0,N,10.5,3.5,1.02,2.9,3.7,5.3,2.8,1.9,0.034,0.82,0.0,0.22,110.5,7.9,5.0,10.34,4.3,NORMAL
S00003417,HT-004,HAUL_TRUCK,775,ENGINE,2025-10-01,16880.9,273.4,N,21.1,6.3,2.59,4.6,5.8,7.5,4.2,2.9,0.017,0.49,0.0,0.45,108.2,13.8,9.1,8.26,6.8,NORMAL
S00003418,HT-004,HAUL_TRUCK,775,ENGINE,2025-10-27,17108.1,45.2,N,10.9,4.1,1.35,3.0,3.3,7.1,2.9,1.8,0.025,0.74,0.0,0.21,111.6,8.6,6.1,10.64,5.3,NORMAL
S00003419,HT-004,HAUL_TRUCK,775,ENGINE,2025-12-02,17432.7,369.8,N,15.7,9.4,2.7,5.2,5.7,10.4,5.7,4.8,0.022,0.44,0.0,0.54,107.5,15.5,9.7,6.79,9.5,NORMAL
S00003420,HT-004,HAUL_TRUCK,775,ENGINE,2026-01-09,17759.9,47.9,N,8.4,4.0,1.21,2.4,4.0,5.7,2.3,1.8,0.023,0.8,0.0,0.26,110.5,10.3,6.2,9.7,4.3,NORMAL
S00003421,HT-004,HAUL_TRUCK,775,ENGINE,2026-02-08,18021.7,309.7,N,24.4,6.0,2.25,3.3,5.6,10.4,4.9,3.5,0.016,0.85,0.0,0.46,107.8,13.0,7.7,8.27,8.3,NORMAL
S00003422,HT-004,HAUL_TRUCK,775,ENGINE,2026-03-07,18259.9,21.4,N,9.0,4.2,1.08,2.4,2.9,4.5,2.5,1.6,0.021,0.77,0.0,0.22,110.9,7.8,5.6,9.66,4.3,NORMAL
S00003423,HT-004,HAUL_TRUCK,775,ENGINE,2026-04-02,18489.2,250.6,N,16.2,8.2,2.34,3.7,4.3,7.8,3.0,3.1,0.025,0.96,0.0,0.5,111.6,14.4,9.1,8.56,8.8,NORMAL
S00003424,HT-004,HAUL_TRUCK,775,ENGINE,2026-05-08,18807.4,19.2,N,10.6,3.8,0.85,2.0,2.8,5.6,2.6,1.7,0.016,0.57,0.0,0.2,108.1,8.9,6.1,10.15,5.1,NORMAL
S00003425,HT-004,HAUL_TRUCK,775,ENGINE,2026-05-30,18996.7,208.5,N,20.1,6.7,1.48,3.4,5.1,8.3,3.9,1.6,0.016,0.99,0.0,0.51,106.1,12.5,7.6,8.29,7.7,NORMAL
S00003463,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2023-03-20,8905.5,1168.5,N,79.8,9.2,5.82,8.9,5.9,11.8,3.4,2.9,0.043,0.0,0.0,0.04,104.2,7.4,4.3,4.52,38.0,NORMAL
S00003464,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2023-06-18,9696.0,1959.1,N,118.1,16.1,7.63,13.6,8.4,11.8,3.9,2.2,0.052,0.0,0.0,0.08,100.9,10.2,4.9,3.64,34.2,NORMAL
S00003465,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2023-09-16,10486.5,34.1,N,51.8,4.5,3.34,5.2,3.5,4.2,1.5,1.0,0.046,0.0,0.0,0.02,99.2,4.8,2.7,5.3,17.1,NORMAL
S00003466,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2023-12-15,11277.0,824.6,N,64.5,8.3,4.14,6.8,5.9,6.6,2.6,1.8,0.042,0.0,0.0,0.05,96.8,5.9,3.7,4.54,26.6,NORMAL
S00003467,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2024-02-23,11891.5,1439.1,N,112.2,11.6,9.16,8.0,6.6,11.6,4.0,2.4,0.037,0.0,0.0,0.07,97.9,8.1,4.5,3.91,42.4,NORMAL
S00003468,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2024-05-23,12682.0,8.2,N,47.4,5.9,2.35,3.7,4.3,3.8,1.6,1.3,0.061,0.0,0.0,0.03,101.1,4.8,2.4,5.46,18.1,NORMAL
S00003469,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2024-08-21,13472.5,798.7,N,77.5,8.3,3.86,6.4,5.7,17.2,2.9,1.5,1.499,0.0,0.0,0.04,100.6,5.9,3.7,5.43,22.3,MONITOR
S00003470,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2024-11-19,14263.1,1589.3,N,90.3,13.0,6.77,10.6,10.3,14.1,4.0,2.8,0.053,0.0,0.0,0.07,97.6,8.5,5.0,3.68,40.5,NORMAL
S00003471,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2025-02-17,15053.6,29.4,N,70.3,4.5,2.93,4.2,4.1,27.6,1.6,1.1,4.079,0.0,0.0,0.02,99.3,4.7,3.3,5.48,19.7,ACTION
S00003472,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2025-05-18,15844.1,819.9,N,69.7,7.1,5.59,8.4,5.2,7.9,3.1,1.9,0.06,0.0,0.0,0.06,105.2,6.9,4.1,4.68,23.7,NORMAL
S00003473,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2025-08-16,16634.6,1610.4,N,108.9,14.8,7.03,10.8,7.8,10.3,4.8,2.5,0.056,0.0,0.0,0.06,102.7,8.7,4.7,3.84,40.2,NORMAL
S00003474,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2025-11-14,17425.1,14.0,N,52.3,6.0,2.24,3.8,4.6,5.4,1.6,1.2,0.051,0.0,0.0,0.03,96.0,5.2,2.9,6.28,15.0,NORMAL
S00003475,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2026-02-12,18215.6,804.5,N,102.8,7.9,3.38,7.6,6.0,10.0,3.4,2.3,0.042,0.0,0.0,0.05,98.8,5.9,4.1,5.35,31.3,NORMAL
S00003476,HT-004,HAUL_TRUCK,775,FINAL_DRIVE,2026-05-13,19006.1,1595.0,N,116.6,13.8,6.69,14.1,5.8,12.7,4.4,2.0,0.047,0.0,0.0,0.08,99.8,9.5,5.2,4.0,33.1,NORMAL
S00003426,HT-004,HAUL_TRUCK,775,HYDRAULIC,2023-03-20,8924.0,1441.5,N,13.7,5.0,1.56,2.6,2.9,7.0,3.6,2.7,0.041,0.0,0.0,0.06,44.1,8.2,5.8,3.45,10.3,NORMAL
S00003427,HT-004,HAUL_TRUCK,775,HYDRAULIC,2023-06-18,9714.5,2.5,N,6.5,1.9,0.5,1.2,1.9,2.5,1.9,1.0,0.025,0.0,0.0,0.03,45.0,5.4,2.9,4.48,4.0,NORMAL
S00003428,HT-004,HAUL_TRUCK,775,HYDRAULIC,2023-09-16,10505.0,793.0,N,10.3,3.1,0.93,1.3,2.2,4.2,2.4,1.6,0.023,0.0,0.0,0.04,47.5,7.8,3.8,3.8,5.4,NORMAL
S00003429,HT-004,HAUL_TRUCK,775,HYDRAULIC,2023-12-15,11295.6,1583.5,N,13.1,3.7,1.12,2.5,2.9,6.9,4.9,1.7,0.028,0.0,0.0,0.07,45.3,8.7,5.0,3.2,8.0,NORMAL
S00003430,HT-004,HAUL_TRUCK,775,HYDRAULIC,2024-03-13,12075.8,48.1,N,8.5,2.6,0.54,1.2,1.8,3.4,1.7,1.1,0.022,0.0,0.0,0.03,45.3,5.9,2.4,4.84,3.4,NORMAL
S00003431,HT-004,HAUL_TRUCK,775,HYDRAULIC,2024-06-11,12866.3,838.6,N,8.6,2.7,0.63,1.9,2.9,4.8,3.3,1.6,0.034,0.0,0.0,0.05,46.6,7.7,3.9,4.0,4.8,NORMAL
S00003432,HT-004,HAUL_TRUCK,775,HYDRAULIC,2024-09-08,13649.7,1622.0,N,10.8,4.4,1.58,2.2,4.2,8.3,4.0,3.3,0.019,0.0,0.0,0.06,47.4,9.9,4.9,3.19,7.4,NORMAL
S00003433,HT-004,HAUL_TRUCK,775,HYDRAULIC,2024-12-07,14440.2,36.0,N,6.9,2.9,0.49,1.2,1.9,3.7,2.1,1.0,0.038,0.0,0.0,0.03,47.4,4.6,3.0,4.71,3.4,NORMAL
S00003434,HT-004,HAUL_TRUCK,775,HYDRAULIC,2025-03-07,15230.7,826.6,N,13.3,2.7,0.8,2.2,2.8,10.8,3.0,1.6,0.022,0.0,0.0,0.06,46.7,7.9,3.6,3.69,5.6,NORMAL
S00003435,HT-004,HAUL_TRUCK,775,HYDRAULIC,2025-06-05,16021.3,1617.1,N,16.3,6.4,1.22,2.5,4.6,6.6,4.2,2.8,0.027,0.0,0.0,0.09,46.2,11.2,5.0,3.44,6.7,NORMAL
S00003436,HT-004,HAUL_TRUCK,775,HYDRAULIC,2025-09-03,16811.8,29.2,N,5.4,2.6,0.47,1.8,2.0,3.1,1.5,1.1,0.033,0.0,0.0,0.02,45.4,6.0,2.6,4.43,2.9,NORMAL
S00003437,HT-004,HAUL_TRUCK,775,HYDRAULIC,2025-12-02,17602.3,819.7,N,12.2,4.0,0.94,1.6,2.2,4.7,3.3,2.0,0.02,0.0,0.0,0.06,46.1,8.8,4.0,4.06,4.9,NORMAL
S00003438,HT-004,HAUL_TRUCK,775,HYDRAULIC,2026-03-01,18384.9,1602.4,N,13.6,5.6,1.24,2.5,3.3,7.5,3.3,2.5,0.048,0.0,0.0,0.06,46.7,9.8,5.4,3.23,8.5,NORMAL
S00003439,HT-004,HAUL_TRUCK,775,HYDRAULIC,2026-05-18,19068.3,3.7,N,6.8,2.2,0.8,1.1,1.1,3.1,2.1,1.2,0.042,0.0,0.0,0.02,46.8,4.7,2.9,4.76,3.2,NORMAL
S00003440,HT-004,HAUL_TRUCK,775,TRANSMISSION,2023-02-24,8617.4,25.0,N,23.4,10.3,1.39,3.5,2.8,3.7,1.7,0.9,0.016,0.0,0.0,0.05,68.8,7.3,3.3,6.42,9.2,NORMAL
S00003441,HT-004,HAUL_TRUCK,775,TRANSMISSION,2023-04-29,9183.9,591.5,N,39.5,16.1,3.14,7.3,5.3,6.8,3.4,2.1,0.037,0.0,0.0,0.11,67.3,9.1,6.5,5.65,16.1,NORMAL
S00003442,HT-004,HAUL_TRUCK,775,TRANSMISSION,2023-06-16,9605.1,54.3,N,25.9,7.7,1.95,4.4,2.4,5.1,2.1,1.0,0.037,0.0,0.0,0.05,68.8,7.6,2.9,7.26,12.0,NORMAL
S00003443,HT-004,HAUL_TRUCK,775,TRANSMISSION,2023-08-17,10150.8,600.0,N,48.0,12.8,4.53,5.1,5.8,8.1,2.7,2.3,0.039,0.0,0.0,0.11,72.0,9.4,6.1,5.12,11.4,NORMAL
S00003444,HT-004,HAUL_TRUCK,775,TRANSMISSION,2023-10-08,10603.3,37.2,N,24.4,7.1,1.74,5.0,3.2,3.5,1.9,1.1,0.02,0.0,0.0,0.06,69.5,6.0,3.4,6.77,8.2,NORMAL
S00003445,HT-004,HAUL_TRUCK,775,TRANSMISSION,2023-12-02,11090.5,524.4,N,46.3,17.4,3.09,7.5,4.6,6.7,2.9,2.0,0.018,0.0,0.0,0.11,69.3,8.8,5.5,5.37,13.6,NORMAL
S00003446,HT-004,HAUL_TRUCK,775,TRANSMISSION,2024-01-29,11596.2,38.1,N,17.6,6.5,1.49,4.0,3.4,3.4,1.8,1.0,0.027,0.0,0.0,0.05,67.4,6.3,3.1,6.87,9.9,NORMAL
S00003447,HT-004,HAUL_TRUCK,775,TRANSMISSION,2024-03-10,11955.2,397.1,N,34.1,12.3,2.8,5.1,4.5,7.6,2.9,2.0,0.042,0.0,0.0,0.12,68.7,9.4,4.2,5.61,12.0,NORMAL
S00003448,HT-004,HAUL_TRUCK,775,TRANSMISSION,2024-04-16,12278.3,720.2,N,45.5,18.1,3.79,7.5,5.7,10.1,3.9,2.3,0.024,0.0,0.0,0.15,64.5,10.2,5.5,4.88,20.4,NORMAL
S00003449,HT-004,HAUL_TRUCK,775,TRANSMISSION,2024-06-21,12857.9,23.4,N,28.5,7.9,1.46,2.6,2.4,3.3,1.5,1.4,0.038,0.0,0.0,0.06,67.0,6.1,4.2,6.81,8.0,NORMAL
S00003450,HT-004,HAUL_TRUCK,775,TRANSMISSION,2024-08-12,13322.1,487.5,N,29.8,16.6,2.28,6.8,4.6,6.9,3.0,1.8,0.034,0.0,0.0,0.11,66.7,9.5,5.7,5.13,15.9,NORMAL
S00003451,HT-004,HAUL_TRUCK,775,TRANSMISSION,2024-10-24,13960.1,12.5,N,24.9,9.4,1.76,3.2,2.4,3.0,1.4,1.1,0.035,0.0,0.0,0.05,67.2,6.8,3.2,6.75,9.7,NORMAL
S00003452,HT-004,HAUL_TRUCK,775,TRANSMISSION,2024-12-18,14439.0,491.4,N,37.1,16.8,3.13,6.3,5.3,7.2,2.5,1.9,0.035,0.0,0.0,0.11,67.8,9.6,4.5,5.5,15.8,NORMAL
S00003453,HT-004,HAUL_TRUCK,775,TRANSMISSION,2025-01-16,14698.5,750.8,N,52.5,14.1,3.11,7.5,9.4,6.8,3.4,2.4,0.02,0.0,0.0,0.14,68.6,11.3,5.9,5.04,19.2,NORMAL
S00003454,HT-004,HAUL_TRUCK,775,TRANSMISSION,2025-03-07,15141.1,28.1,N,25.0,8.5,1.52,2.7,2.7,2.7,1.9,0.9,0.025,0.0,0.0,0.05,67.2,6.0,4.0,6.23,6.6,NORMAL
S00003455,HT-004,HAUL_TRUCK,775,TRANSMISSION,2025-05-04,15647.4,534.4,N,46.3,13.9,3.2,6.5,4.5,7.4,4.5,2.2,0.026,0.0,0.0,0.12,65.2,10.0,5.2,5.35,15.5,NORMAL
S00003456,HT-004,HAUL_TRUCK,775,TRANSMISSION,2025-07-08,16221.5,23.5,N,17.8,8.7,1.7,3.2,2.9,4.9,1.8,1.4,0.028,0.0,0.0,0.05,69.4,6.8,3.1,6.72,8.3,NORMAL
S00003457,HT-004,HAUL_TRUCK,775,TRANSMISSION,2025-09-10,16783.2,585.2,N,38.6,21.2,2.71,9.1,5.8,9.3,3.1,2.2,0.019,0.0,0.0,0.13,67.6,8.8,6.5,5.53,14.4,NORMAL
